id,f1,f2,f4,b3,b4,GNE_SNR_SEO,det_entropy_shannon_1_coef,det_entropy_shannon_2_coef,det_entropy_shannon_3_coef,det_entropy_shannon_4_coef,det_entropy_shannon_5_coef,det_entropy_shannon_6_coef,det_entropy_shannon_7_coef,det_entropy_shannon_8_coef,det_entropy_shannon_9_coef,det_entropy_shannon_10_coef,det_entropy_log_1_coef,det_entropy_log_2_coef,det_TKEO_mean_8_coef,det_TKEO_mean_9_coef,det_TKEO_std_1_coef,det_TKEO_std_3_coef,det_TKEO_std_6_coef,det_TKEO_std_8_coef,det_TKEO_std_9_coef,det_TKEO_std_10_coef,app_entropy_shannon_1_coef,app_entropy_shannon_2_coef,app_entropy_shannon_3_coef,app_entropy_shannon_4_coef,app_entropy_shannon_6_coef,app_entropy_shannon_7_coef,app_entropy_shannon_9_coef,app_det_TKEO_mean_2_coef,app_det_TKEO_mean_4_coef,app_det_TKEO_mean_5_coef,app_det_TKEO_mean_8_coef,app_det_TKEO_mean_9_coef,app_det_TKEO_mean_10_coef,app_TKEO_std_2_coef,app_TKEO_std_3_coef,app_TKEO_std_4_coef,app_TKEO_std_6_coef,app_TKEO_std_8_coef,app_TKEO_std_9_coef,app_TKEO_std_10_coef,det_LT_entropy_log_1_coef,det_LT_entropy_log_2_coef,app_LT_entropy_shannon_7_coef,app_LT_entropy_shannon_8_coef,app_LT_entropy_shannon_9_coef,app_LT_entropy_shannon_10_coef,tqwt_entropy_shannon_dec_10,tqwt_entropy_shannon_dec_11,tqwt_entropy_shannon_dec_12,tqwt_entropy_shannon_dec_13,tqwt_entropy_shannon_dec_14,tqwt_entropy_shannon_dec_15,tqwt_entropy_shannon_dec_16,tqwt_entropy_shannon_dec_17,tqwt_entropy_shannon_dec_18,tqwt_entropy_shannon_dec_19,tqwt_entropy_shannon_dec_20,tqwt_entropy_shannon_dec_23,tqwt_entropy_shannon_dec_27,tqwt_entropy_log_dec_1,tqwt_entropy_log_dec_2,tqwt_entropy_log_dec_3,tqwt_entropy_log_dec_4,tqwt_entropy_log_dec_5,tqwt_entropy_log_dec_6,tqwt_entropy_log_dec_7,tqwt_entropy_log_dec_8,tqwt_entropy_log_dec_9,tqwt_entropy_log_dec_10,tqwt_entropy_log_dec_11,tqwt_entropy_log_dec_12,tqwt_entropy_log_dec_13,tqwt_entropy_log_dec_14,tqwt_entropy_log_dec_15,tqwt_entropy_log_dec_16,tqwt_entropy_log_dec_17,tqwt_entropy_log_dec_18,tqwt_entropy_log_dec_19,tqwt_entropy_log_dec_20,tqwt_entropy_log_dec_21,tqwt_entropy_log_dec_23,tqwt_entropy_log_dec_24,tqwt_entropy_log_dec_25,tqwt_entropy_log_dec_26,tqwt_entropy_log_dec_27,tqwt_entropy_log_dec_28,tqwt_entropy_log_dec_31,tqwt_entropy_log_dec_32,tqwt_entropy_log_dec_33,tqwt_entropy_log_dec_34,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_36,tqwt_kurtosisValue_dec_1,tqwt_kurtosisValue_dec_27,class
163,617.2932494,1159.006641,4277.109433,174.3927404,88.54515836,1664202.271,2.1452,8.7243,-19.5766,-266.3004,-459.5592,-350.1249,-285.0958,-1845.7171,-922.1832,-15225.0445,-752.254,-210.8347,17.5006,16.1361,0.0082107,1.0149,11.8842,70.4494,24.5234,361.1963,-54528079.27,-65723179.42,-87106595.18,-126509277,-368884789.1,-728852762.9,-2990993684,3078.1381,28947.2761,75173.2878,803280.1535,1607080.551,3219540.62,16792.6079,42451.6424,102260.1386,498007.5508,2112386.955,4256829.096,8498734.269,-1840.3645,-824.1587,-420585.0414,-856434.9208,-1848094.041,-3966635.36,13.6123,6.3247,15.7392,103.9132,266.8388,333.3372,654.262,1091.4672,1186.1293,904.9262,538.2501,157.1662,251.5017,-1781772.936,-1406907.564,-1055305.912,-778582.2316,-597291.429,-498020.2432,-430042.2207,-363738.8321,-312636.5694,-247152.3121,-220155.6569,-162001.6192,-103025.6333,-70658.7909,-55859.5031,-34434.1077,-22635.271,-13216.0736,-12819.8327,-12989.2886,-14216.2473,-9938.7908,-6301.9084,-2616.82,-1227.1094,-2526.6535,-7857.1424,-2768.1214,-2203.2354,-2242.6767,-2170.1941,-1770.931,-2169.4443,19.5511,1.6556,0
164,539.2345999,1145.702996,3528.597176,267.7072901,169.6503484,1214543.544,1.8278,7.3466,-31.0336,-412.5716,-504.2691,-956.2152,-101.726,-958.3094,-82.0371,-4136.7528,-804.6297,-270.1596,18.9716,3.4163,0.0072173,1.552,33.0959,40.4067,6.9559,150.4037,-34839527.65,-42007970.99,-55683781.33,-80775776.52,-235094496.3,-464892230.4,-1909631617,2065.221,19472.4846,50477.7549,537450.8972,1074699.568,2146451.183,11184.4219,28580.1752,69128.0578,336006.187,1422418.075,2826372.479,5663559.124,-1846.326,-861.9872,-382104.393,-778487.3075,-1681102.166,-3610458.852,28.4733,22.1205,18.8952,126.9064,412.1572,556.76,306.8437,531.9966,856.5846,878.3674,706.9526,357.9219,274.7672,-1972556.258,-1715186.996,-1407624.994,-1141681.033,-879764.4105,-661813.4867,-492424.7934,-365242.7148,-291355.7861,-235060.8001,-197678.646,-163464.1989,-99299.8581,-63630.3501,-46666.1941,-46337.6811,-29800.0172,-19129.8515,-12953.8465,-11350.5723,-13687.3751,-7091.242,-7045.7654,-7158.7521,-3466.2589,-2157.4675,-2668.7177,-6309.1946,-5414.3952,-4743.5178,-4078.2526,-3331.4228,-2507.5541,3.6984,1.5289,1
164,532.2590315,1150.122047,3522.449299,133.9925433,127.0734963,1103776.462,1.9756,6.7863,-20.0928,-29.2464,-175.9352,-138.277,-195.5296,-1670.6083,0.88263,-7.904,-731.3259,-271.7841,31.2601,0.41884,0.0061748,1.1222,5.0578,58.6408,0.78766,1.527,-36237369.61,-43655187.01,-57775039.62,-83685487.16,-243109035.2,-480313557.4,-1972349501,2123.0082,19923.4295,51785.0721,551058.4255,1102158.764,2204417.178,11672.0634,29330.6107,70545.5883,345377.9713,1454678.237,2909605.129,5817534.453,-1777.9734,-863.1546,-384833.9195,-783977.0047,-1692866.367,-3635557.449,23.0734,20.5937,15.7691,123.0018,408.44,520.6296,251.0193,470.4378,768.8512,799.172,576.2441,387.1256,280.1818,-1929009.652,-1616357.779,-1279182.719,-1069676.97,-918016.4272,-705138.4098,-513051.5904,-380049.5714,-301566.8309,-242082.8305,-199746.2334,-165947.8789,-99179.7771,-63123.2567,-47137.574,-47723.3149,-30680.4608,-20489.9458,-14301.0658,-13048.5872,-13150.7894,-6792.64,-7205.5688,-7004.5388,-3425.3539,-2151.1402,-3058.8152,-5848.2809,-5098.7951,-4615.3739,-3808.7445,-3104.5358,-2549.9346,28.549,1.4694,1
164,523.6096047,1149.508245,3559.390175,195.9942261,49.73141401,1195816.407,-4128.6556,-13471.2365,-19698.2057,-65480.085,-289902.5969,-250789.7817,-32093.4213,-209548.1319,-4219.821,-14246.8428,-626.83,-149.3773,2248.8991,61.228,44.4059,366.8683,4166.4829,4165.0753,98.8501,291.9723,-34272907.51,-41458411.77,-55228706.91,-80538514.56,-236762608.1,-468343605.4,-1927088448,2540.6292,21132.2951,51569.1281,528705.2518,1058154.465,2120385.38,12734.3608,32448.2374,81733.1791,350480.9967,1393506.091,2803811.342,5597547.77,-1667.1548,-731.8493,-382337.5342,-779458.5641,-1683182.105,-3614892.886,10.4972,9.6009,8.2069,63.6442,220.4354,292.73,155.3614,305.7096,570.0484,687.1217,481.9067,304.92,249.5644,-1986754.441,-1703031.685,-1351499.261,-1117819.122,-909619.7283,-706183.8605,-547566.1716,-415592.313,-329992.7561,-262560.7695,-217371.2395,-181005.0676,-111469.4019,-73376.6611,-56148.305,-52769.6161,-34959.308,-23487.4317,-15892.1519,-14244.1578,-16343.0955,-7660.4713,-7715.3388,-7493.4001,-3886.4519,-2551.9072,-3331.4635,-5933.7228,-5249.5839,-4716.792,-3945.9721,-3353.0506,-2529.1615,5.8272,1.5221,1
165,604.4441627,1026.247448,3411.566818,180.8865889,602.5215034,2074318.191,1.6205,4.0302,-18.3722,-1812.423,-1266.2209,-569.6283,-117.7307,-39981.4281,-40511.5039,-820129.5714,-762.8772,-329.7446,146.4701,439.5148,0.0075364,0.93771,20.0083,316.1055,737.6107,13919.0373,-70308601.54,-85181372.21,-113649422,-166682007.7,-493698234.8,-975503788.8,-4010775015,3837.7375,36286.4209,94249.4072,1011294.955,2026183.031,4084256.686,20947.8152,53262.3636,128718.7768,625663.7939,2627764.322,5483166.267,10816895.76,-1875.0692,-955.8681,-446464.7811,-909324.1251,-1961345.313,-4208051.946,28.0152,8.0684,6.05,98.0596,548.3725,1093.847,1067.1481,1216.4803,1079.1531,766.5745,492.837,112.3061,21.3398,-1847495.876,-1469668.484,-1175461.715,-977596.9488,-781668.2404,-594833.2073,-441413.3883,-347686.3897,-287335.4517,-238228.4535,-220696.5293,-186971.3684,-103988.6719,-59079.4591,-36895.954,-29283.2774,-19556.0188,-14814.6065,-14637.2578,-14602.5029,-11210.6741,-11278.2622,-5947.4206,-3317.6401,-3377.3479,-6928.7811,-8617.0839,-4043.4743,-3155.025,-2617.8557,-2113.6002,-1698.2866,-1302.1021,84.0857,3.3355,1
165,614.7909857,1021.917235,3276.59548,553.5170825,456.5050277,1747029.05,4.0006,6.3834,-23.587,-1252.2375,-370.3381,-4533.0981,-12455.7384,-287138.1882,-38476.7928,-1252301.396,-700.5224,-266.3105,2423.2678,448.002,0.068348,1.2565,112.0928,5883.6668,1039.3289,22334.2326,-68552834.86,-82551465.74,-109089875.3,-158400587.7,-461740979.7,-910478643.7,-3738988921,3537.0594,33198.0318,86717.1556,942839.1379,1888744.84,3814574.162,19452.0964,49305.3764,116576.6487,569725.074,2436240.624,5168488.661,10112411.63,-1808.3381,-885.7339,-440169.2879,-896362.9469,-1933594.301,-4148870.822,37.3164,11.0113,6.3996,82.8473,485.1292,1011.8665,995.6549,1288.4513,1103.6388,738.0551,474.0209,78.3425,24.8283,-1873204.852,-1500133.984,-1189357.41,-949483.4034,-752351.9472,-610277.4782,-464843.5185,-352139.2481,-275117.1588,-226644.7797,-209305.5736,-191460.3628,-106123.3184,-60571.5209,-37775.0013,-30745.7737,-18553.961,-13964.4913,-15062.9384,-14776.0597,-11068.7012,-12680.7757,-6677.498,-3862.199,-3689.5145,-6733.9506,-10511.623,-5084.2354,-4131.5587,-3669.7952,-3033.178,-2418.6264,-2468.0861,367.9156,14.8972,1
165,616.5169854,997.8868457,3345.210904,486.7328043,448.3610725,1804969.332,2.9869,7.1964,-145.205,-1594.8848,-1005.001,-68.9377,-2016.8614,-8646.4428,-11640.289,-123109.2423,-713.8548,-228.9984,84.6868,135.8976,0.086542,2.467,4.4416,191.5722,211.2908,2206.334,-79944368.49,-96518283.33,-128334955.5,-187217242.7,-550041283.9,-1086505752,-4456315836,4426.8425,41682.3391,108237.1419,1152306.858,2306471.498,4628423.231,24080.8118,61118.212,147319.3611,719293.9606,3022388.548,6135044.676,12224530.73,-1834.9708,-863.6639,-456466.4403,-929133.5145,-2003756.446,-4298487.124,27.0346,9.4696,5.8025,70.1948,342.88,714.6311,1129.3985,1441.8329,964.3385,1036.4092,572.3688,109.0078,1.3727,-1914937.706,-1486869.555,-1164667.284,-893632.8931,-688664.1819,-568256.6134,-465794.2039,-362443.3077,-286981.7431,-234458.0248,-212510.4054,-192022.5186,-106985.867,-64921.1338,-43453.1818,-28288.1664,-15938.5505,-14593.9577,-10717.0594,-13590.5494,-9480.4631,-11087.0487,-5905.5988,-3930.6602,-4708.0808,-10714.1325,-10817.3347,-6220.6592,-4998.5118,-4283.6655,-3519.2174,-2791.5527,-3001.6708,538.6994,25.8068,1
166,769.6330935,1444.251303,3710.936325,264.7316835,145.9028279,1591739.284,2.49,6.9361,-40.3032,-354.3316,-319.031,-1089.0102,-939.7358,-8992.0228,-1106.4641,-28827.3583,-717.2792,-259.0876,103.6747,19.2915,0.0066481,1.5566,35.9681,296.2653,29.9108,676.7971,-62143146.5,-74828117.06,-99035140.72,-143652457.9,-417907846,-825306737.4,-3384621669,3451.1053,32341.3051,84064.3276,900647.0548,1801877.599,3611435.532,18819.0608,47366.8717,114067.4724,555621.7558,2365622.888,4779537.55,9534382.905,-1816.3339,-879.9929,-431583.5729,-878635.3556,-1895638.045,-4068008.904,31.9027,20.9056,47.6591,120.7896,133.1562,213.1038,396.6475,436.9104,349.8487,197.39,156.4063,69.8825,47.0228,-1863432.047,-1433189.368,-1119861.803,-899403.5205,-760456.9996,-652691.1209,-518735.8212,-379007.7743,-286404.6922,-226223.9991,-194252.6732,-141804.9157,-99848.3433,-81239.3234,-60110.6679,-40193.7736,-31362.0565,-27408.2688,-25637.8964,-21396.0267,-14069.2147,-12642.1927,-8316.9833,-4718.3105,-3854.4137,-5709.0119,-9284.8685,-4139.271,-3331.2098,-3044.2432,-3389.7157,-2954.2408,-3440.7398,10.4475,2.7466,1
166,637.7919741,1243.091493,3374.340075,2276.685871,455.2391359,1522355.865,2.4194,7.301,-53.8295,-573.9569,-1615.5894,-880.2624,-413.0052,-2783.3095,-1655.0308,-26521.0571,-715.5337,-280.9663,22.9853,25.6156,0.0078639,1.4834,30.5522,95.6468,38.6554,587.4036,-56475784.77,-68712814.38,-91121682.52,-132482290.2,-386764310,-764201196.5,-3136201385,3200.3434,30156.4325,78301.5433,837279.0446,1675194.694,3357300.104,17440.6341,44235.8248,106996.831,518600.0767,2199921.777,4441676.416,8863417.234,-1799.173,-895.204,-424751.7239,-864899.4599,-1866222.31,-4005289.655,31.5556,19.1939,30.1542,83.54,121.9905,163.9124,293.6304,563.3323,762.198,434.5632,120.6295,109.8434,121.4512,-1930447.885,-1484444.522,-1169593.34,-937468.8095,-782347.7968,-650621.445,-525635.8425,-388467.9795,-291554.8928,-226115.9223,-197322.1505,-154896.1586,-109230.9915,-83688.8693,-64836.2057,-44807.1418,-29570.7115,-19463.3535,-19220.2951,-23123.7764,-14619.948,-11083.7521,-7796.9685,-3915.2495,-2738.8192,-4019.4275,-8661.6116,-4464.5613,-3332.6254,-3101.2484,-3490.8064,-3061.5457,-3615.4262,12.1101,1.7686,1
166,623.7764581,1343.396584,3425.895113,395.3649616,352.2826184,1642491.989,3.6802,8.768,-64.805,-120.5699,-1404.012,-1350.2208,-673.8144,-4649.8447,-333.7448,-15180.2703,-667.4785,-203.7784,63.9367,8.7445,0.010417,1.5001,41.0767,166.9433,19.185,429.9533,-58262813.9,-70008601.1,-92464683.42,-133623799.9,-386643455.6,-763060438.6,-3124384875,3319.619,31085.1393,80703.3902,858311.243,1716163.422,3425886.408,18239.6218,45737.8489,110176.4637,538369.4154,2274026.228,4509718.897,9039550.483,-1760.588,-820.9163,-424630.7445,-864243.2203,-1864817.088,-4002294.329,25.4696,17.6174,42.367,124.0693,162.6796,146.6662,278.5743,570.1833,752.1274,407.9684,161.3889,109.1616,129.5898,-1823573.341,-1404587.535,-1139462.509,-926944.9955,-754396.2459,-650958.5157,-540014.9101,-398912.2428,-298757.7017,-234240.2948,-198741.1213,-143852.1116,-99771.143,-78424.9688,-64254.024,-45196.5183,-29035.8317,-19486.1804,-19624.6905,-21035.6396,-13968.0082,-11232.8788,-7019.1307,-3419.5202,-2403.7782,-3943.0674,-8870.6332,-4620.7641,-3522.9401,-3205.368,-3311.6149,-2871.8602,-3458.8479,12.8024,1.7737,1
167,549.6162414,1119.824908,3621.314909,689.0498941,604.6992383,1761094.153,1.4415,5.3341,7.9206,-37.661,-147.0891,-319.2397,-193.6141,-4014.6569,-105.6693,-5475.24,-798.6759,-299.4366,67.7218,3.8912,0.0048905,0.39815,10.9889,148.5751,7.6815,191.2812,-40304917.75,-48509222.62,-64107399.7,-92771027.72,-268908345.5,-531167716.3,-2180832721,2293.649,21588.7771,56097.6091,600954.6493,1202041.867,2407420.126,12522.8438,31706.3229,76257.8793,371326.6666,1580934.449,3184430.895,6354668.645,-1855.3037,-895.9846,-393298.2014,-801136.6686,-1729635.428,-3713994.372,3.8521,4.4688,6.6614,27.4009,85.8914,130.8538,225.8382,613.1114,794.6559,714.6395,621.2575,283.6024,274.7507,-1885428.548,-1687557.629,-1421960.833,-1168225.382,-928547.3132,-740825.1889,-582507.785,-457238.9267,-360366.7152,-284818.8321,-229290.173,-183231.5901,-122542.4058,-84432.3267,-63282.3144,-47240.9842,-28381.9297,-20072.2672,-15939.7041,-12732.8633,-10131.6887,-7918.1127,-9299.8896,-5683.2118,-2732.0792,-2104.3277,-3631.9918,-5939.7211,-5246.1507,-4466.0297,-3756.6804,-3074.2418,-2485.9936,84.989,1.5353,1
167,579.2189571,1140.020289,3682.977528,606.0716777,348.7143993,1702587.55,1.0844,3.7983,6.9235,-72.768,-54.6608,-966.7164,-1258.8822,-2630.1783,-67.2264,-251.2612,-821.6232,-320.6844,41.9016,1.889,0.0029035,0.26812,36.7183,79.4438,5.0919,10.2676,-38329426.37,-46208743.11,-61208440.54,-88767253.08,-258260739.5,-510773530.6,-2098626658,2231.9606,20900.1088,54365.9335,581134.7861,1162312.692,2325110.766,12216.4115,30751.1522,73625.1681,359583.7699,1532490.867,3067347.867,6135883.33,-1873.028,-914.036,-389993.4478,-794551.9047,-1715526.43,-3683898.081,5.2863,6.659,13.4384,114.0671,374.148,484.6717,344.2131,672.5755,850.0148,508.371,474.7517,308.9654,265.5518,-1964062.508,-1738515.998,-1421892.526,-1163159.774,-953066.7278,-752525.1581,-583997.6126,-459010.6718,-358979.6467,-276209.0248,-222037.522,-164724.4876,-100145.7415,-64979.3792,-48515.4391,-44124.8273,-26636.6355,-18427.7425,-19686.9833,-14340.1311,-11059.9755,-7816.7116,-8519.2754,-6365.7818,-3108.0732,-2276.609,-3340.3242,-6160.0644,-5150.9696,-4383.5865,-3795.0911,-3067.2042,-2509.7791,620.5607,1.5815,1
167,581.8928492,1152.564052,3725.377169,377.2979452,341.5795734,1610099.87,1.258,3.4377,7.3483,-205.5333,-101.8726,-171.7983,-212.2202,-2057.2274,-806.147,-889.2286,-834.5459,-339.0238,48.98,12.2984,0.0083321,0.27492,9.2083,74.1752,32.4872,34.2329,-37446850.97,-44978798.23,-59270923.89,-85427775.81,-246168024,-485877721,-1993182537,2148.6975,20070.083,52246.6348,559064.484,1117972.211,2236089.366,11760.9782,29711.4532,70749.3607,346394.9385,1474807.078,2953939.119,5901678.036,-1883.0615,-932.0743,-385793.056,-785754.4499,-1696675.082,-3643682.637,2.8849,3.6247,9.5507,74.1739,249.7162,353.2462,297.5755,590.7147,781.7342,454.1519,420.6137,384.46,268.5615,-1905881.201,-1646472.287,-1374548.374,-1134350.695,-940246.3484,-751513.7241,-598418.4432,-480609.8177,-379845.6741,-293409.6314,-235082.4636,-172138.0933,-108145.6176,-71056.5179,-52770.9504,-45344.5146,-27838.8043,-19309.2158,-20759.1169,-15378.6623,-11426.7073,-6770.409,-7627.1485,-6741.1247,-3472.0192,-2337.5489,-3160.3408,-6145.0418,-5364.8036,-4540.8828,-3886.4252,-3099.7432,-2532.1306,8.3769,1.5642,1
168,917.2988673,1480.53688,3949.530235,127.1913483,437.6121072,1547181.478,-55534.6598,-105233.2385,-60991.2139,-31587.8108,-62804.3988,-25852.9319,-56972.8138,-188711.106,-12055.7741,-26905.356,-188.0716,45.2191,1653.4701,107.404,305.0578,746.899,412.7327,3105.5364,288.1891,523.8111,-99555073.3,-119595404.3,-158215299.5,-229648840.6,-669240014.8,-1323511416,-5422392673,5653.4737,50373.3219,130915.9497,1403747.493,2807768.677,5618316.287,33074.6856,76770.6973,178863.8068,857201.835,3694593.203,7402981.54,14827967.73,-1326.7245,-591.1308,-474743.2315,-966077.8475,-2082833.683,-4467023.578,2.1009,3.9442,7.0644,22.8434,43.483,29.6654,12.523,29.0442,65.9422,100.019,50.212,92.9556,23.9541,-1772257.155,-1480474.686,-1216112.05,-1006033.035,-912988.4764,-734630.6078,-566453.49,-460412.8215,-377056.597,-297715.4607,-230828.8273,-178233.2279,-127132.9698,-94525.5898,-80435.3665,-74486.0448,-54402.9164,-38498.1268,-28270.7374,-25391.1811,-28602.3007,-11449.3602,-5299.4491,-2854.8805,-2984.3992,-6532.1701,-8921.0795,-5927.9422,-5359.8739,-4534.7678,-3886.7177,-3109.4449,-2466.3965,13.8897,2.9204,1
168,1008.892132,1445.430318,3949.066394,126.4938521,557.2552123,1495078.765,-112151.6388,-108144.5465,-153984.8571,-869421.0561,-2048205.04,-898514.803,-1386095.706,-5833206.983,-524835.4936,-661672.2486,-29.6455,134.5234,51202.6671,3488.2783,588.5327,1126.3255,11113.8661,97549.1751,8841.6726,8754.1793,-84870867.69,-104197881.8,-142548230.4,-213693052.5,-662351415.7,-1318009173,-5417372312,9272.2524,61663.6142,150611.7617,1394067.416,2785041.943,5542195.57,38820.7998,107160.2181,237163.6823,1021264.628,3776227.076,7236336.794,14605570.76,-1143.5234,-494.2547,-473201.4649,-964660.3775,-2079769.612,-4460454.306,1.9025,3.3867,4.5106,13.4453,25.1637,18.6762,24.105,40.5519,31.8821,17.7574,13.3299,17.1853,91.0472,-1756908.624,-1472779.662,-1256184.369,-1038239.979,-936392.9895,-777240.074,-608648.8036,-481974.2667,-384819.766,-299342.4618,-233426.8884,-185758.6403,-135584.0205,-102611.7201,-86643.6709,-67473.6416,-51207.3613,-43124.7768,-38572.3899,-31882.4516,-28213.0211,-16663.7465,-8462.068,-4468.2231,-3247.3308,-4495.1078,-8738.0218,-5635.5878,-5318.2278,-4660.2907,-3908.0161,-3215.6281,-2478.3485,8.9974,1.898,1
168,897.6708949,1442.186305,3891.621347,197.9985463,334.7689315,1148396.348,-327053.071,-784651.3743,-608962.4675,-510710.6595,-555912.7221,-993633.386,-1107488.116,-1678802.613,-2975400.724,-16746668.42,273.8327,319.4221,5087.8938,16419.4626,1028.9639,2797.4353,8262.7272,20496.36,33065.9304,162113.8648,-85576309.11,-95334899.63,-113523315.2,-143794639.3,-320355626.1,-604427720.1,-2336535415,6474.5849,41302.2335,102096.7883,1067416.741,2134221.566,4036492.662,41422.1624,77937.0448,173461.8485,708607.2087,3103496.63,5584748.565,10945617.11,-825.8823,-297.4911,-390188.7733,-786653.8372,-1698407.59,-3646497.256,2.5336,4.4851,5.871,14.9938,24.4625,18.0622,28.2098,61.9432,94.2944,124.7301,79.1887,69.2857,40.3334,-1837264.22,-1499715.703,-1175442.793,-961148.2757,-893320.3102,-773244.1912,-591297.0424,-465948.8257,-373086.4531,-291029.0628,-226551.4554,-181391.5077,-133883.6742,-103246.6912,-87791.0763,-68876.154,-49488.7983,-37155.1161,-26841.5936,-23710.2145,-24155.0906,-12323.844,-5617.7949,-2865.3199,-2842.5746,-5770.437,-8824.6122,-5801.3621,-5209.3874,-4676.3875,-4027.2799,-3403.6033,-2503.1099,29.9022,2.3232,1
169,498.5296251,1096.279429,4123.505959,394.1162372,377.0536732,1605124.342,-2034583.443,-941635.9333,-667222.9542,-621769.8463,-200022.8779,-66835.666,-324944.6515,-4999164.736,-723970.5867,-21478436.02,-620.1056,-40.1273,34356.5171,6236.3451,11047.8712,5989.8202,1019.2328,76439.7134,14528.9913,311724.9116,-24132661.39,-28485992.38,-37025324.84,-53908210.32,-161195061.4,-316643628.1,-1311832687,2342.2964,10450.5193,27461.4162,320460.8458,643255.5354,1245103.76,16704.7622,25700.7019,41000.4086,201512.803,851762.2237,2148030.322,3677399.996,-1624.9573,-624.8628,-344017.1333,-704719.2597,-1522766.257,-3269310.617,4.3451,2.2979,1.1934,8.9365,36.429,59.0716,38.9837,101.7655,256.3766,310.5957,211.1306,26.6863,193.4439,-2056926.5,-1591878.411,-1270166.054,-1050989.625,-858396.9861,-666099.9133,-533431.4415,-441523.9551,-360276.7954,-285863.3999,-247096.6607,-217458.3034,-143287.925,-98424.8919,-74616.8025,-65536.8981,-45136.9904,-29869.3815,-22781.6292,-20081.6734,-18410.0891,-16037.3069,-12881.9307,-9883.1229,-5471.7328,-3142.0473,-2529.535,-4733.5633,-3933.0971,-3662.7676,-3570.7663,-3127.6877,-3606.775,2031.9927,2.4655,1
169,523.0866853,1025.912815,3516.529145,118.6817523,312.4390907,1027175.873,5.8337,2.0474,-388.0294,-1078.7978,-758.7384,-41574.1209,-11968.7515,-156512.719,-14604.8684,-461999.6388,-623.3596,-195.4854,1598.0918,199.8488,0.098059,8.0712,858.7075,3473.71,425.8121,9445.4595,-44388401.04,-53292024.74,-70043253.9,-100959012.3,-290813556.8,-573217493.3,-2354488153,2346.353,22031.4943,57343.7445,621662.5244,1244351.75,2509679.966,12792.5157,32128.0566,76657.2548,376315.806,1611660.503,3383602.453,6641082.885,-1689.6318,-796.6584,-399657.8556,-814170.1671,-1757557.697,-3773517.837,32.1835,23.3324,5.763,31.6522,152.9091,319.3671,328.6835,672.8609,939.7603,431.8676,553.7749,366.5239,216.2197,-1826444.5,-1474036.833,-1199401.378,-983834.8141,-781702.0352,-591153.8434,-455850.2995,-348080.5175,-279058.2832,-228754.8797,-193819.4196,-187711.1289,-121039.9977,-77374.6383,-53686.7452,-43069.348,-28032.2076,-14176.4383,-9949.1257,-12852.7666,-12063.4542,-7145.267,-9524.7739,-5729.2519,-3199.7202,-2902.7872,-5150.3062,-5318.5842,-4591.4592,-4100.6467,-3603.1297,-3150.7906,-3986.5677,50.0956,1.9793,1
169,507.145204,972.3992569,3578.776617,107.2352689,203.6929186,990834.0831,-12747100.35,-6940948.293,-3319916.983,-2110064.985,-4899749.45,-3760188.633,-158510.764,-3242240.441,-384016.2541,-10276759.17,-86.1576,168.0548,25771.5773,3535.2403,30887.0844,17564.7553,46719.4776,52107.5958,7333.2172,162527.5742,-47332054.34,-47453551.47,-57598430.73,-79214472.93,-211591862,-423333332.7,-1721859390,12091.2875,38905.9922,74958.0321,632486.9703,1254127.076,2349173.848,68685.7177,103257.0866,201682.7618,479994.6043,1887511.853,3274580.957,6270273.107,-1105.1535,-441.9519,-367642.941,-750008.8936,-1619997.824,-3479583.887,4.8355,3.1209,0.83341,1.8596,7.5129,16.878,23.1195,75.5282,201.3106,263.8222,186.2465,25.076,75.2509,-2029976.632,-1650926.671,-1363070.584,-1125219.791,-904784.8608,-694316.5822,-539887.8244,-430373.1579,-350573.6443,-283188.7712,-240905.2287,-224246.0818,-170130.8043,-120480.81,-89937.3527,-71111.3592,-47658.9003,-31541.32,-23738.9851,-20524.5741,-19789.2568,-15617.4731,-12692.3681,-9580.1156,-7590.408,-5697.0741,-4269.9758,-4272.9663,-3577.2325,-3523.1242,-3655.4582,-3107.0674,-3536.7041,50.4566,6.8153,1
