id,f1,f2,b4,det_entropy_log_1_coef,det_TKEO_std_3_coef,det_TKEO_std_6_coef,app_TKEO_std_3_coef,det_LT_entropy_log_1_coef,app_LT_entropy_shannon_7_coef,tqwt_entropy_shannon_dec_11,tqwt_entropy_shannon_dec_15,tqwt_entropy_shannon_dec_17,tqwt_entropy_shannon_dec_18,tqwt_entropy_shannon_dec_19,tqwt_entropy_shannon_dec_20,tqwt_entropy_shannon_dec_27,tqwt_entropy_log_dec_17,tqwt_entropy_log_dec_18,tqwt_entropy_log_dec_19,tqwt_entropy_log_dec_20,tqwt_entropy_log_dec_23,tqwt_entropy_log_dec_25,tqwt_entropy_log_dec_27,tqwt_entropy_log_dec_28,tqwt_entropy_log_dec_31,tqwt_entropy_log_dec_32,tqwt_entropy_log_dec_33,tqwt_entropy_log_dec_34,tqwt_entropy_log_dec_35,tqwt_entropy_log_dec_36,class
72,404.8892999,1316.577994,1845.051402,-676.1549,4.4761,53.1968,29220.0444,-1722.0916,-382937.4141,4.6859,159.1714,186.4694,247.4115,302.3321,203.08,-9121.1304,-40668.758,-29442.2903,-21872.112,-19368.3946,-7596.289,-2694.8136,870.5142,-300.4626,-2740.1162,-2441.836,-2493.8471,-2122.7428,-1694.3932,-1451.4299,1
73,625.4923347,1090.270638,727.7728027,-637.2788,2.9548,22.0288,43995.0133,-1727.6863,-421824.434,25.1935,865.5,1277.4946,1160.6894,902.0568,571.7375,136.0796,-19639.5521,-12042.5494,-12698.7133,-12980.8802,-10184.0913,-3669.4927,-3863.2139,-9673.3088,-5815.951,-4892.4829,-3938.6162,-3266.1293,-2684.711,-2701.3201,0
73,646.9334001,1090.833793,326.7626015,-687.1917,1.2304,131.9741,41264.2169,-1768.1164,-414805.4849,20.2374,542.1115,1412.0668,999.9803,968.5633,437.5267,185.5131,-16385.1188,-13428.6555,-11787.3805,-14948.7894,-9466.2698,-4161.2361,-3426.4658,-7578.8442,-6016.354,-5005.6843,-3945.3023,-3246.7365,-2607.8006,-2646.1896,0
73,608.4589177,1092.009816,699.6419249,-695.6118,1.8959,33.1866,44246.0591,-1784.5169,-421126.2263,27.0306,711.8284,1305.8072,1193.404,981.4965,600.869,162.4334,-18948.0183,-10738.4008,-11373.4935,-12543.8873,-9631.3617,-3597.4215,-3543.4366,-8586.1929,-5272.1389,-4841.7975,-3897.1744,-3246.2308,-2627.15,-2522.5981,0
74,595.277912,1244.71591,209.258242,-500.8487,14.4661,152.2246,46634.3815,-1598.0032,-425781.9187,17.2008,661.4865,1063.4089,986.5823,945.2667,601.3575,37.3809,-21856.4322,-16757.5878,-12543.4593,-12504.9806,-9515.9064,-1532.0283,-5823.8862,-8715.6164,-4280.6662,-3519.556,-3226.6513,-2896.6639,-2363.4227,-2280.1521,1
74,519.1655968,1137.672953,582.4371734,-398.6111,869.0665,8521.2944,37671.0177,-1449.5635,-411283.3082,24.8121,578.499,1259.64,1097.1651,1026.4337,416.8486,1.3097,-19048.2549,-14817.9662,-11329.2483,-15852.63,-8860.7238,-3448.5563,-11370.7013,-9581.7888,-4029.3729,-3411.5274,-3396.9849,-3119.9146,-2555.1129,-2540.0665,1
74,559.8127287,1160.150921,858.1478464,-553.9214,1.724,30.91,47101.9633,-1650.9037,-424113.8629,90.2724,717.6217,1248.0357,1185.6824,1054.4908,531.0759,0.36471,-19406.4745,-13505.8317,-10804.8092,-13783.3986,-7916.0729,-2990.8448,-12568.5351,-10513.6728,-5106.7234,-4098.4408,-3581.5776,-3332.0263,-2614.2474,-2408.0041,1
75,827.0817141,1523.661503,190.2360685,-782.6792,0.54592,3.4462,53763.3237,-1894.0359,-441255.0459,22.095,424.0764,685.5889,392.4845,180.7603,258.6502,97.9282,-27458.5392,-25787.3336,-26367.523,-17779.2728,-8000.0062,-287.3814,-4352.7555,-7137.1989,-2666.2376,-2393.1343,-1973.529,-1532.3937,-1448.9659,-1427.2357,0
75,829.9621725,1544.302764,336.4175428,-547.8109,517.3525,590.68,43421.3456,-1639.9407,-427763.8357,15.8285,431.0915,723.2176,464.9274,180.0162,228.1208,99.626,-27878.5165,-24209.333,-26163.3865,-18505.6917,-8363.6853,-442.9027,-4365.152,-7186.4336,-3146.2593,-2760.1932,-2102.5391,-1619.8247,-1425.1848,-1177.3859,0
75,810.4144898,1501.417732,139.1593351,-703.0261,0.90496,47.591,55382.6304,-1818.4579,-445411.5419,14.3815,421.2269,793.7769,616.2599,215.3271,224.0106,47.8018,-26453.8967,-21396.9518,-24600.4656,-18549.0967,-7517.0727,-327.6854,-5521.0758,-7455.6548,-3436.0013,-2972.7635,-2410.5718,-1887.1924,-1491.7424,-1314.7762,0
76,792.6297337,1058.127094,107.410788,-680.9414,1.7006,54.739,91297.012,-1853.6001,-493550.4309,0.13379,6.4364,23.0753,20.6883,17.0249,7.0926,0.16996,-55770.5936,-46688.4595,-37646.1249,-35179.7528,-17208.1262,-8787.8602,-13187.8096,-10646.5841,-4872.9635,-4239.845,-4262.668,-4072.06,-3531.7291,-3657.6985,1
76,758.7655598,997.4782204,67.94784197,-565.2952,2.1495,20.5304,89943.4826,-1733.782,-493170.4523,0.1989,8.0092,19.5937,19.5962,17.3504,6.1398,1.1825,-57949.6295,-46356.2346,-36740.6372,-36092.8596,-17429.4385,-8695.45,-10163.0009,-9663.2405,-4366.4979,-3340.3029,-3075.8663,-3675.9549,-3494.1463,-3664.6645,1
76,701.364447,1072.064243,86.16597057,-670.1571,3.4981,10.871,95058.0441,-1840.123,-499987.3269,0.1908,4.9572,19.6175,23.1923,20.0781,12.1636,0.98121,-57049.2541,-44834.0642,-36933.2053,-32422.5395,-14948.481,-7808.0058,-11063.7426,-8855.9044,-4710.1829,-3966.8701,-3723.8915,-3595.2788,-3281.2415,-3613.4903,1
77,616.3828957,1539.563079,593.1197903,312.7866,4091.2147,8745.295,80301.3949,-776.0113,-441374.3924,24.2632,103.3463,325.3644,270.0118,182.0511,284.0953,63.146,-35182.0972,-29546.1729,-25672.8784,-17511.7726,-4840.2385,-840.6182,-5551.9139,-4767.1841,-3144.5472,-2358.6304,-2060.966,-2054.0373,-1927.2569,-1745.6666,1
77,499.1938479,1421.425857,365.2169071,133.5618,3453.9036,13927.912,96083.2601,-962.9858,-475980.4542,16.7505,112.3576,299.8132,293.1458,197.2099,233.5728,67.9326,-35932.9427,-28604.5119,-24971.6675,-18530.0933,-2983.1484,-1233.8395,-5909.4403,-4952.3186,-3039.7605,-2053.9868,-1539.0492,-1611.7496,-1683.037,-1745.7036,1
77,555.4936818,1433.588292,77.42941135,83.413,925.4612,32399.4626,82379.8081,-1069.5055,-476447.5416,14.2337,128.5998,330.4939,276.8233,211.767,203.6547,46.3756,-34528.3749,-29072.7476,-24414.8095,-18987.7106,-2750.1742,-2363.3269,-6462.4755,-5852.1609,-3280.6798,-2586.708,-2173.1219,-2138.5195,-1774.9661,-1863.3875,1
78,576.5598177,973.3046432,377.4631646,-816.5904,0.80098,10.1965,28528.7457,-1858.033,-384044.1112,0.45847,83.6752,104.7888,82.2314,40.687,43.5866,0.72142,-42953.7454,-35652.01,-32671.8651,-25655.5185,-7600.8604,-8754.9382,-11250.4402,-10066.0534,-4027.5085,-3449.3401,-4068.147,-3963.7823,-3546.2416,-2484.5155,0
78,580.7524488,985.8422462,1886.009898,-816.1392,2.7898,11.2561,27760.921,-1858.3276,-381526.7925,0.56413,116.2542,395.9451,294.0247,78.2067,63.1942,0.33684,-31040.1701,-26820.9056,-29888.0492,-24250.6509,-8164.4297,-10154.2709,-12196.1193,-10213.0557,-3891.9897,-3487.6628,-4155.8475,-3974.0962,-3295.4443,-2521.9753,0
78,577.911635,1010.326852,841.3790788,-631.8184,1922.6248,1134.3947,74436.6144,-1668.8474,-333274.9456,0.78407,119.4116,246.1306,237.8822,77.7569,74.1781,0.51271,-35393.087,-28198.0977,-30524.0225,-23405.9182,-7446.245,-7733.043,-11637.3212,-9805.035,-4868.5506,-4100.5435,-4176.0551,-3947.7734,-3496.387,-2492.6978,0
79,627.7425081,1146.641275,293.5425032,-882.9543,0.082418,8.8636,28702.3248,-1926.7382,-385020.8619,15.6593,331.5007,655.0768,848.7618,489.8225,174.3898,125.1814,-28112.6453,-18480.4151,-18503.3093,-20601.494,-11315.4138,-9786.9014,-4113.3483,-4315.2148,-3772.1506,-3261.2116,-2912.9843,-2735.4926,-2476.3391,-3184.6322,1
79,598.6195899,1157.528062,328.2553359,-877.209,0.16202,8.5716,35309.1888,-1944.0714,-403032.9384,40.2161,481.228,629.1217,811.5098,763.699,324.2167,120.004,-27101.6924,-19531.8185,-14596.6789,-17346.2987,-10456.7212,-7316.5645,-4013.1465,-6057.3991,-3282.6901,-3022.1296,-2961.6452,-2595.546,-1914.0798,-2679.8122,1
79,636.9468648,1189.871805,409.4837062,-879.5076,0.2917,10.7176,33621.3822,-1939.4527,-399507.9716,39.6298,472.01,869.6339,942.7177,572.2035,220.0136,150.8492,-23571.5921,-17465.8308,-17402.3729,-19574.119,-10914.0341,-7683.5995,-3675.2766,-5096.2911,-3705.3362,-3064.6182,-2880.0432,-2651.1842,-2275.8061,-2986.5354,1
80,771.9866753,1178.284597,189.0538077,-254.2807,3.7412,29.7126,68640.4083,-1393.0547,-464440.2846,3.9562,568.4936,1059.166,802.4935,490.2999,410.4648,6.3509,-21777.8428,-19159.5092,-18896.362,-15435.5694,-4626.5535,-2032.6521,-8306.9687,-6950.1773,-3681.0415,-3075.0491,-2769.9222,-2100.8163,-1654.5751,-1607.8295,1
80,745.9673831,1211.515689,161.8819934,-273.2528,8.5275,37.4867,72129.6327,-1415.0056,-470880.6631,3.8669,481.5659,987.4612,808.0951,538.2356,348.8235,7.6139,-22608.6669,-19148.9211,-18334.0586,-17084.2656,-3366.487,-1344.4996,-8072.5082,-7780.8212,-3583.1309,-2928.8011,-2692.5242,-2200.0783,-1810.403,-1453.1764,1
80,742.6520932,1247.171377,143.7807724,-143.2329,6261.1863,8861.8978,90509.8492,-1270.0383,-463063.562,3.5292,380.339,819.1422,679.9206,422.457,268.9285,35.685,-25728.0948,-21128.4918,-20247.8814,-18544.2069,-5239.5129,-2429.1374,-6065.3227,-6772.7283,-3246.7693,-2756.9592,-2513.9503,-2044.2657,-1678.6605,-1422.2242,1
81,713.0337483,1086.847218,977.6510806,-120.7609,10415.3105,237.5106,107072.2906,-577.8366,-428669.7311,9.1238,90.0041,327.9589,210.3567,99.7154,27.5612,0.59701,-8030.0536,-7802.9366,-7480.3366,-8401.2543,-5842.233,-3005.7995,-3544.9585,-2621.4365,-1336.8449,-1192.9051,-1014.9789,-897.0801,-769.8693,-975.9809,1
81,702.5766575,1107.36872,308.2745876,-218.7803,2.0075,3.2494,73651.4746,-716.434,-418578.3776,9.8502,63.7431,398.3867,301.2048,50.8044,16.1808,1.298,-8837.1847,-7803.5637,-11029.1369,-10972.6284,-6365.0543,-2823.1645,-3710.4054,-3172.9219,-1487.8779,-1334.1263,-1227.2094,-1058.9415,-887.397,-1242.2701,1
81,678.857956,1243.806131,83.67700685,-98.7729,8511.8437,35973.8381,66542.8142,-450.7,-403658.0313,8.391,38.7854,129.7003,120.0853,44.3891,19.5064,1.0041,-8905.3352,-7161.2452,-7548.5984,-7098.2248,-4797.02,-1944.1479,-2483.1839,-1981.9308,-1010.4402,-879.3155,-804.8058,-709.6905,-562.2911,-801.0784,1
82,720.5592873,1374.011227,81.15154235,-398.8447,4.9256,107.7884,72173.1103,-1540.8166,-469344.3693,0.0032584,0.10391,0.20304,0.10779,0.085974,0.14805,0.026204,-89763.5015,-77365.3807,-64960.4914,-50642.5456,-23595.4711,-14182.3153,-14815.3809,-11976.1354,-7648.5025,-6249.862,-5421.4869,-4922.4023,-4220.4144,-5529.8948,1
82,738.2108327,1377.864124,1899.171316,-510.624,1.1059,14.3123,72630.885,-1648.2746,-471005.5764,0.014561,0.31707,0.73304,0.81311,0.53086,0.13195,0.023754,-80014.3764,-65999.6309,-56471.1146,-51703.9719,-21109.7729,-12743.282,-14931.7716,-12194.1494,-7720.109,-6522.2466,-5533.1452,-4869.5266,-4239.4575,-5480.9464,1
82,593.3368084,1290.384612,28.50469197,-502.2025,2.3298,15.0095,69084.9706,-1649.0159,-466503.106,0.024622,0.34838,0.82107,1.158,0.86726,0.19346,0.038006,-79282.2269,-62071.5716,-51990.2624,-49972.0073,-20023.9713,-11724.1027,-14649.9217,-12012.2579,-7571.4314,-6311.4293,-5331.0074,-4726.7688,-4095.5063,-5196.7678,1
83,699.1650235,1167.375099,787.7557221,-519.7546,13.5227,28.9706,103239.4032,-1702.3888,-505949.2048,0.92435,30.9342,55.8624,103.5742,213.1389,351.9912,217.5731,-50414.6533,-35575.667,-24104.1112,-16061.8406,-10022.343,-5882.5658,-2847.7634,-4801.1411,-4625.8212,-3481.7555,-3209.8921,-3639.4611,-3192.5105,-3689.3022,0
83,641.9006892,1144.477497,951.8374051,-469.7938,3.7482,27.6684,99393.8049,-1646.0354,-500428.4363,1.0894,28.8056,66.4987,102.712,149.7439,233.2117,209.5014,-47602.916,-36026.743,-27612.6418,-19363.3992,-10404.9257,-7010.8193,-3016.0031,-4324.3405,-4460.5324,-3356.2949,-3087.6765,-3521.5573,-2984.5795,-3555.1513,0
83,640.0696653,1100.926243,577.3965609,-548.8094,2.2915,18.5701,95478.1052,-1723.4346,-497950.1197,0.32811,6.927,24.3449,66.1,116.5224,155.5146,154.6656,-56885.2232,-39182.3349,-29572.7606,-21784.9391,-12266.0482,-8449.2404,-3644.0149,-4626.0665,-4525.2627,-3436.6324,-3166.9931,-3652.4804,-3195.5228,-3695.4246,0
84,761.2274411,1175.842816,288.136236,-412.5265,5.2909,239.8425,95823.711,-1584.9896,-500962.7205,0.49958,64.8005,37.5152,25.5508,31.8828,37.833,0.41599,-51901.7949,-44822.7729,-35481.8694,-28491.0041,-8243.1767,-8164.3104,-12080.0101,-9851.5252,-6210.5409,-5490.3206,-4675.1764,-3787.8319,-3281.7562,-2486.4643,1
84,742.2559058,1159.173335,1032.088824,-364.6443,5.1514,62.3226,89805.6645,-1538.6189,-492517.9402,0.24362,38.3435,28.9666,18.9777,12.374,15.8277,0.34686,-54345.9271,-46238.9234,-39402.0196,-30123.802,-9452.0033,-8580.2245,-12013.8483,-9706.3776,-6169.2623,-5770.6822,-4921.7667,-4150.0686,-3374.4678,-2511.6588,1
84,635.7212448,1136.939043,189.6294038,-406.5211,6.2329,108.5202,81993.2759,-1563.2942,-485594.0404,0.087111,6.6042,10.2377,6.9267,9.1252,17.6473,0.29997,-61506.6673,-54295.6505,-40658.8672,-29586.6026,-12640.3552,-8649.4975,-12200.9493,-9668.2548,-5655.8627,-5113.115,-4750.298,-4067.8804,-3285.8669,-2511.6676,1
85,397.9279509,1265.56994,190.9080122,-647.773,1.5661,138.2966,57375.5101,-1765.5441,-444005.1424,11.0792,293.802,257.8445,636.2266,867.5262,768.8182,19.6329,-38240.8768,-20955.6939,-13429.1721,-7377.8251,-8931.4648,-1701.2686,-6978.3091,-9987.2842,-4821.687,-3876.7615,-3426.1092,-2850.4131,-2448.0639,-2227.8379,1
85,469.7275767,1242.684117,191.6864779,-649.7743,1.5731,38.351,57875.8741,-1771.3475,-450464.351,19.0894,498.4121,443.0446,1108.8796,1068.6417,750.2379,6.4667,-31063.5298,-15219.1567,-9478.1241,-9473.8222,-9005.5571,-2275.1113,-8458.8056,-8990.5047,-4541.4705,-3790.0349,-3339.6227,-2675.9465,-2117.4987,-2068.9032,1
85,432.4262393,1215.086524,438.055791,-731.597,1.2662,8.9483,56281.7932,-1847.1619,-443590.1254,14.744,257.1546,355.4309,884.7518,973.2167,699.3872,20.4503,-34770.2249,-17883.5665,-10789.5624,-8713.8154,-9534.7322,-2051.6292,-6697.3294,-9101.0119,-4210.3394,-3600.3365,-3534.0974,-2982.629,-2421.3744,-2259.3433,1
86,717.7397932,1250.505765,281.8387263,-535.0248,14.1344,10.008,40059.9062,-1599.1587,-421641.6022,6.2159,59.4768,185.6094,206.6067,130.5205,84.1103,150.3052,-40664.6485,-30873.5778,-27615.1069,-23507.1037,-13158.8755,-4874.5067,-3655.36,-7284.382,-5691.9015,-4929.2444,-4258.1821,-3771.2172,-3217.0417,-2526.0775,1
86,665.9824991,1268.882042,236.2199299,-442.8273,8.6008,38.513,48985.2765,-1541.3633,-427687.329,11.834,52.3872,230.6919,312.4831,143.75,54.6799,146.11,-37635.2032,-27299.731,-26351.1762,-26245.6825,-12653.4299,-2833.7035,-3850.2742,-8101.3553,-5716.6938,-4821.9056,-4196.9846,-3766.9776,-3158.5643,-2510.2556,1
86,667.454427,1082.834081,175.1867866,-684.8337,2.8507,27.6785,46052.1077,-1777.609,-426893.3185,9.1167,210.7453,841.0152,865.3743,555.9062,283.8628,198.6395,-25386.722,-17660.3975,-17628.6608,-18795.9913,-11331.2043,-2529.9956,-3141.7289,-7991.2106,-4853.2019,-4098.9388,-3865.6339,-3499.5515,-2866.9908,-2530.3607,1
87,538.0790741,1097.878478,263.4571835,-42.8217,5502.211,14366.2873,43796.4472,-1107.9491,-409417.21,62.5922,493.4111,539.082,539.995,511.7236,477.3766,161.3998,-31447.2312,-24483.2757,-19086.9132,-15049.7593,-6738.1986,-3280.2665,-3445.539,-4435.3884,-2617.0041,-2102.2761,-1804.405,-1454.0045,-1123.5576,-1009.7257,1
87,544.2214844,1093.774537,777.8031837,-437.562,253.0599,210.7201,61811.3406,-1513.6515,-428327.3001,53.5329,716.6931,576.7984,521.0137,478.9008,563.114,169.5677,-30617.523,-24686.4059,-19697.6514,-13295.6338,-6757.7678,-3776.1476,-2073.8824,-3985.6822,-2902.92,-2336.5607,-1867.1478,-1549.6779,-1263.9991,-1106.3966,1
87,550.0616761,1106.769442,241.1895982,-333.6386,3083.2146,144.1799,34922.5994,-1378.6593,-399426.6512,57.4311,543.7696,546.4086,468.5108,511.2106,508.7944,201.9936,-31355.1567,-26414.336,-18960.6402,-14343.9668,-6321.5817,-5582.545,-1707.0913,-2654.0109,-3101.4825,-2616.2587,-2391.0101,-1858.4267,-1480.2267,-1307.4493,1
88,402.1333304,1150.999557,373.6353063,-843.381,0.25479,5.1029,18531.3462,-1837.6077,-344627.1789,14.6644,95.2679,165.8172,307.414,345.0346,438.7661,259.2229,-40558.442,-27545.2639,-22494.5659,-14934.6068,-7205.5342,-3391.2782,-2482.0343,-1147.0005,-3515.7443,-2618.0572,-2146.2646,-1677.0683,-1271.3905,-969.3028,1
88,469.9298223,1112.181654,210.6108762,-821.2121,0.55382,8.1408,18812.3208,-1816.1772,-346715.1531,12.1667,97.5234,287.3984,549.6212,499.8957,422.761,246.9479,-34859.0078,-22561.6291,-19636.1098,-15762.4238,-7015.7105,-3371.6477,-2604.6477,-1294.0268,-3170.9738,-2428.6196,-2214.2756,-1699.3129,-1469.1786,-1448.9452,1
88,405.1107148,1121.557602,332.4784025,-854.6368,0.80895,2.0054,18369.9111,-1849.9994,-345059.0007,13.0247,74.668,167.3898,306.8029,372.1468,460.5093,267.6085,-41324.7136,-28750.5244,-22543.8483,-14555.126,-7167.7719,-3352.9983,-2281.5707,-1026.7045,-3663.7048,-2979.2465,-2483.3859,-1923.4952,-1556.7563,-1417.1638,1
89,820.7131398,1307.697191,377.8370511,-577.8861,1.5991,4.7875,93229.1793,-1750.9983,-495824.9173,13.889,1596.1494,1253.7507,1260.693,540.8549,532.0007,0.35461,-18315.6438,-13413.3668,-18704.8529,-13195.8107,-6901.2805,-7095.407,-13964.4591,-11078.4209,-4561.2389,-3542.8268,-3070.1938,-2442.8964,-2125.0413,-2356.9564,0
89,778.6004146,1311.463898,233.3598348,-598.2124,1.9659,11.6101,91715.3823,-1768.7863,-494357.488,9.3088,1032.1981,1221.8216,1178.2305,483.8707,460.1379,0.087257,-19537.2765,-14543.2257,-19804.3416,-14037.8485,-7476.842,-7211.7942,-13566.3937,-10988.5546,-4453.7082,-3510.1317,-3119.843,-2513.0857,-2119.1271,-2383.6895,0
89,838.3228934,1348.992482,482.7512034,-577.8521,1.3212,12.6901,91946.9248,-1743.969,-495140.1295,20.7339,1340.5363,1165.9902,866.517,349.6876,341.3332,0.17796,-20827.0812,-17785.2158,-21855.389,-15728.2933,-8154.2711,-7370.3806,-14493.1783,-11735.6195,-4689.4403,-3626.1178,-3201.2231,-2916.0974,-2230.1558,-2011.2265,0
90,697.9167808,1189.984872,676.1639901,-313.9503,299.1251,304.4948,51395.4631,-1409.9094,-434391.5819,9.4155,431.9805,564.4375,769.0615,713.3288,573.7739,154.9578,-31011.7355,-20498.3331,-15796.1532,-13322.0795,-8487.9737,-1835.217,-3827.6982,-6273.2205,-3838.1145,-3250.5314,-2797.6205,-2285.3081,-1835.5886,-1434.7074,1
90,693.2913827,1189.756738,2346.173497,-175.2467,1360.6354,279.4599,57509.3739,-1272.3684,-429571.4318,11.6822,546.5119,778.5911,1011.892,839.4593,734.6647,145.4132,-24931.2421,-16334.7009,-13611.8888,-10854.1961,-10516.6771,-2710.7788,-3924.3281,-8753.3464,-4630.9086,-3797.7591,-3273.5364,-2692.6998,-2103.975,-1689.1531,1
90,723.730707,1148.430883,437.0945691,172.6815,5454.0702,18044.1567,88089.7472,-908.9368,-436741.4797,20.5415,482.8602,882.4014,1021.0364,778.381,647.0785,171.7847,-24764.666,-15934.6128,-14748.3689,-11971.6681,-10060.8472,-2301.5272,-3512.9655,-7754.213,-3985.8436,-3188.1233,-2776.8116,-2519.4969,-1945.6939,-1626.1098,1
91,514.7061217,1301.574217,2094.477427,-392.8354,2722.8354,5888.1933,33695.7798,-1390.4403,-329186.7321,1.3125,4.2895,17.0766,33.1622,30.3486,15.9934,173.6263,-58895.2929,-43221.7985,-35643.8737,-33142.2931,-19525.6655,-9949.5514,-3444.6803,-3296.9785,-5802.9461,-4826.4323,-4245.7597,-3925.2499,-3355.4029,-2547.4466,1
91,544.563686,1042.955842,1066.635227,-689.2997,3.8475,18.8158,23699.5363,-1708.0087,-365422.2743,4.5651,99.5778,124.6671,156.2682,117.2419,41.6715,252.8851,-44897.6288,-34825.6868,-28723.5816,-27833.299,-14374.3665,-9801.3932,-2444.665,-2102.357,-5917.9402,-4754.6925,-4089.9384,-3655.6526,-3312.3329,-2541.3517,1
91,554.9864879,989.6781953,376.8922869,-508.672,397.5854,17899.4672,26444.0318,-1515.7069,-365959.8719,1.7942,51.604,116.4907,176.0275,140.684,58.8631,191.9622,-44801.8455,-33086.9667,-27193.0809,-26118.7053,-15095.2991,-9695.8289,-3217.3244,-3039.995,-5257.4395,-4132.9466,-3710.8478,-3917.0137,-3464.868,-2545.3928,1
92,623.0832797,1043.386595,140.3265904,-678.3974,3.515,94.1617,55449.2153,-1790.7036,-443056.6431,12.3535,804.4148,845.9522,382.6713,319.0982,81.925,1.1618,-24073.9039,-25384.7278,-20912.3139,-24327.08,-6727.0946,-14828.6148,-10208.3893,-9475.2696,-5912.8664,-5429.2264,-4601.0521,-3940.2188,-3309.4484,-2524.6644,1
92,670.2926856,1152.786564,205.684578,-673.9905,1.8639,65.5944,56972.1983,-1785.7019,-445998.7436,57.3301,1299.0605,942.3961,292.7614,182.7895,105.3737,1.8569,-22741.7259,-26543.8995,-23781.0549,-21620.6623,-7372.4832,-14189.5076,-9689.8326,-9313.4233,-5974.4708,-5214.0772,-4519.8781,-4039.8079,-3385.2408,-2539.2704,1
92,672.875797,1151.004478,127.3832532,-646.5343,3.0635,123.2507,56474.1326,-1762.9513,-447262.1574,442.0691,1828.585,1025.9257,701.0223,408.2988,179.0104,1.5436,-22290.4717,-19624.8927,-18802.4093,-19303.4753,-7012.1686,-14394.5651,-10365.4118,-8718.7917,-5883.6219,-5344.0419,-4614.9225,-3895.8846,-3269.8161,-2485.3008,1
93,733.8238379,1194.012061,93.75762536,-551.2049,5.0428,33.8589,67955.1623,-1680.4423,-465631.8447,36.7508,1038.0989,1194.4573,805.1955,566.2009,392.7769,1.0268,-19460.1646,-19884.371,-17158.3962,-15862.389,-5806.3696,-1158.7111,-10891.8175,-8950.0839,-4177.9186,-3617.6512,-3275.4103,-2865.9784,-2212.1524,-1897.3898,1
93,746.3605834,1239.579975,486.616062,-606.6156,3.1322,15.142,57758.9486,-1733.3498,-451123.2575,50.9552,1114.6918,1274.8917,987.9626,646.3632,450.1393,7.9647,-18401.9584,-16656.6816,-16285.82,-15065.0574,-6677.6332,-951.1227,-8411.7642,-9359.2106,-4426.296,-3755.2212,-3297.3778,-2791.7449,-2252.0408,-1946.2269,1
93,695.5822064,1284.100424,141.7027502,-568.6681,2.8461,72.1009,57350.936,-1686.8516,-447250.1452,34.7831,549.383,1176.6166,932.9266,714.7819,500.5128,24.3107,-20171.3258,-17615.439,-15424.1618,-14643.1359,-6573.9559,-189.5459,-6743.7034,-8532.1444,-4378.0331,-3677.923,-3296.2041,-2682.0753,-2218.1155,-1857.9446,1
94,544.3128996,1335.300519,1269.002731,-711.6478,0.95209,12.5861,31074.4499,-1765.4798,-390825.107,0.70815,24.2778,69.4702,124.1895,136.3487,103.9111,144.8195,-55400.2049,-40875.7736,-32337.5042,-27268.472,-15464.9502,-11025.4803,-5208.3706,-4692.0058,-5890.0797,-5026.0335,-4314.7196,-3691.1081,-3217.3149,-2580.8269,1
94,576.5994251,1280.352662,3048.278531,-572.6945,8.1,29.9736,35583.4997,-1631.5968,-401456.7796,0.42413,8.6098,25.0689,47.3434,75.8909,89.9136,168.3511,-61041.9162,-45969.1159,-34350.7016,-26524.7626,-13069.5866,-10266.4137,-3475.891,-3131.5002,-5981.5957,-5024.5782,-4314.467,-3770.001,-3306.2471,-2546.7403,1
94,611.5330381,1310.759794,1181.435081,-602.1824,5.3423,165.4464,43080.205,-1688.6312,-425963.2463,1.7816,48.6618,87.3344,175.6005,244.0004,222.5617,214.7764,-48922.3085,-34781.6927,-24437.1405,-19616.8668,-11376.2134,-9446.5337,-2932.381,-2828.9005,-5994.0508,-4902.8583,-4200.4827,-3704.7431,-3225.9875,-2577.7096,1
95,851.2612942,1420.838728,466.1599738,-460.5119,7.4448,243.2694,52715.3256,-1577.3751,-445804.916,5.6551,141.7059,189.946,78.7765,32.8761,21.2104,3.6275,-41672.6158,-40051.4577,-36165.4745,-30731.6191,-15164.6099,-5701.8544,-9158.6958,-9364.5658,-5085.0439,-4384.7508,-4007.4096,-3931.7873,-3374.0372,-3805.5702,1
95,834.9859921,1426.496234,389.3761687,-389.715,172.5141,326.2748,51237.6333,-1485.2309,-432186.8894,6.763,109.7867,175.9381,77.8563,33.0141,23.2707,13.1418,-43601.8303,-40796.5563,-37327.3074,-31392.8011,-17485.1519,-6375.6689,-7479.6854,-9305.2872,-4390.8154,-3795.9294,-3540.8397,-3728.1086,-3183.8498,-3564.6706,1
95,789.8391174,1405.220649,810.6755433,-369.4267,9.4446,20.9007,53206.2799,-1485.6683,-447064.4107,10.1004,201.0669,274.4118,173.8022,113.2291,49.6596,2.5979,-39221.4863,-34946.8742,-30004.6118,-27251.5456,-14813.745,-5856.9329,-9844.4874,-9244.7523,-4961.2445,-4302.2268,-3918.255,-3794.6471,-3226.0888,-3726.1945,1
96,622.5458063,1225.085145,326.2151408,-881.3308,0.30012,0.7956,17419.643,-1870.2253,-340200.2238,563.3741,773.1501,735.2766,1038.964,880.9056,453.8212,98.2221,-26877.4737,-15654.0671,-13061.9537,-14281.4004,-13488.7421,-7123.6458,-4362.237,-2605.5339,-5663.5497,-4205.4939,-3388.1743,-2966.0557,-2602.8884,-2174.613,0
